Ca_mV,N_mV,temp,K,K_mV,EC,N,time,pH,Ca,
-253.0,293.0,0.0,582.53,411.0,135.37,319.95,2015-04-02 13:20:52.016000,318.89,242.37,
-253.0,293.0,0.0,582.53,411.0,134.68,319.95,2015-04-02 13:20:53.159000,318.26,242.37,
-253.0,293.0,0.0,582.53,411.0,135.37,319.95,2015-04-02 13:20:54.164000,318.26,242.21,
-253.0,293.0,0.0,582.74,411.0,135.05,319.95,2015-04-02 13:20:55.169000,318.26,242.47,
-253.0,294.0,0.0,582.74,411.0,135.05,320.47,2015-04-02 13:20:56.204000,318.26,242.47,
-253.0,293.0,0.0,582.74,411.0,134.21,319.84,2015-04-02 13:20:57.210000,316.89,242.47,
-253.0,294.0,0.0,582.63,411.0,134.42,320.89,2015-04-02 13:20:58.216000,316.89,242.47,
-252.0,294.0,0.0,582.63,411.0,134.42,320.89,2015-04-02 13:20:59.270000,316.89,242.58,
-252.0,293.0,0.0,582.63,411.0,134.42,319.68,2015-04-02 13:21:00.279000,316.89,242.58,
-252.0,293.0,0.0,583.32,412.0,139.11,319.68,2015-04-02 13:21:01.284000,318.0,242.58,
-252.0,296.0,0.0,582.74,411.0,143.68,322.53,2015-04-02 13:21:04.384000,322.74,242.79,
-252.0,296.0,0.0,582.74,411.0,143.68,322.53,2015-04-02 13:21:06.600000,322.74,242.79,
-252.0,292.0,0.0,583.42,412.0,139.37,318.95,2015-04-02 13:21:07.606000,322.32,242.74,
-252.0,292.0,0.0,583.42,412.0,139.37,318.95,2015-04-02 13:21:08.700000,322.0,242.74,
-252.0,292.0,0.0,583.42,412.0,139.05,318.95,2015-04-02 13:21:09.706000,320.95,242.68,
-252.0,292.0,0.0,582.89,411.0,138.53,318.95,2015-04-02 13:21:10.710000,319.0,242.58,
-252.0,292.0,0.0,582.89,411.0,138.53,318.95,2015-04-02 13:21:11.771000,319.0,242.58,
-252.0,296.0,0.0,582.89,411.0,139.05,322.53,2015-04-02 13:21:12.779000,319.0,242.68,
-252.0,293.0,0.0,582.89,411.0,139.05,319.58,2015-04-02 13:21:13.785000,322.63,242.84,
-252.0,293.0,0.0,582.89,411.0,139.0,319.58,2015-04-02 13:21:14.858000,322.63,242.84,
-252.0,293.0,0.0,584.63,413.0,139.0,319.58,2015-04-02 13:21:15.865000,322.63,242.84,
-252.0,293.0,0.0,584.63,413.0,137.26,319.58,2015-04-02 13:21:16.870000,319.0,242.58,
-252.0,293.0,0.0,584.21,413.0,137.26,319.21,2015-04-02 13:21:17.949000,319.0,242.58,
-252.0,293.0,0.0,584.21,413.0,136.63,319.21,2015-04-02 13:21:18.954000,319.0,242.58,
-252.0,293.0,0.0,584.21,413.0,136.63,319.21,2015-04-02 13:21:19.959000,319.0,242.58,
-252.0,294.0,0.0,582.37,411.0,136.63,321.11,2015-04-02 13:21:21.090000,319.0,242.58,
-253.0,294.0,0.0,582.37,411.0,136.21,321.11,2015-04-02 13:21:22.105000,318.95,242.37,
-252.0,294.0,0.0,582.37,411.0,136.21,321.11,2015-04-02 13:21:23.110000,318.95,243.0,
-252.0,293.0,0.0,582.32,411.0,134.58,319.74,2015-04-02 13:21:24.182000,318.95,243.0,
-252.0,293.0,0.0,582.32,411.0,134.21,319.74,2015-04-02 13:21:25.191000,318.95,242.63,
-252.0,293.0,0.0,582.32,411.0,135.11,319.74,2015-04-02 13:21:26.196000,318.95,242.63,
-252.0,296.0,0.0,582.32,411.0,135.11,322.58,2015-04-02 13:21:27.317000,320.53,243.21,
-252.0,296.0,0.0,582.32,411.0,135.11,322.58,2015-04-02 13:21:28.324000,320.53,242.63,
-252.0,296.0,0.0,581.84,410.0,137.63,322.58,2015-04-02 13:21:29.329000,321.0,242.53,
-253.0,294.0,0.0,581.84,410.0,137.63,320.47,2015-04-02 13:21:30.452000,321.0,242.26,
-253.0,294.0,0.0,581.84,410.0,137.63,320.42,2015-04-02 13:21:31.458000,321.0,242.26,
-253.0,293.0,0.0,581.84,410.0,137.63,319.89,2015-04-02 13:21:32.464000,318.0,242.26,
-253.0,294.0,0.0,581.84,410.0,137.63,320.42,2015-04-02 13:21:33.573000,318.0,242.11,
-253.0,294.0,0.0,581.74,410.0,136.26,320.42,2015-04-02 13:21:34.578000,318.0,242.11,
-253.0,295.0,0.0,581.74,410.0,136.26,321.16,2015-04-02 13:21:35.583000,318.47,242.11,
-253.0,295.0,0.0,581.95,410.0,137.26,321.16,2015-04-02 13:21:36.749000,318.47,242.32,
-253.0,295.0,0.0,581.95,410.0,137.26,321.16,2015-04-02 13:21:37.756000,320.05,242.32,
-253.0,294.0,0.0,581.95,410.0,137.26,320.74,2015-04-02 13:21:38.760000,320.05,242.32,
-252.0,294.0,0.0,581.95,410.0,137.26,320.74,2015-04-02 13:21:39.828000,319.42,242.63,
-252.0,294.0,0.0,582.21,411.0,137.26,320.74,2015-04-02 13:21:40.836000,319.42,242.63,
-253.0,294.0,0.0,583.84,412.0,136.37,320.74,2015-04-02 13:21:41.840000,319.42,242.47,
-253.0,294.0,0.0,583.84,412.0,136.37,320.74,2015-04-02 13:21:42.948000,317.32,242.47,
-253.0,294.0,0.0,584.21,413.0,136.37,320.63,2015-04-02 13:21:43.957000,317.32,242.47,
-253.0,294.0,0.0,584.21,413.0,136.37,320.11,2015-04-02 13:21:44.961000,317.32,242.16,
-253.0,294.0,0.0,584.21,413.0,136.37,320.11,2015-04-02 13:21:46.180000,317.32,242.11,
-253.0,294.0,0.0,581.53,410.0,137.37,320.63,2015-04-02 13:21:47.186000,317.32,242.11,
-253.0,295.0,0.0,581.53,410.0,137.58,321.63,2015-04-02 13:21:48.192000,318.95,242.11,
-253.0,295.0,0.0,581.21,410.0,137.42,321.63,2015-04-02 13:21:49.269000,318.95,242.21,
-253.0,295.0,0.0,581.53,410.0,137.42,321.63,2015-04-02 13:21:50.295000,319.37,242.21,
-253.0,294.0,0.0,581.53,410.0,137.42,320.84,2015-04-02 13:21:51.299000,319.37,242.26,
-253.0,294.0,0.0,581.21,410.0,137.42,320.84,2015-04-02 13:21:52.407000,320.0,242.26,
-253.0,294.0,0.0,581.21,410.0,137.42,320.47,2015-04-02 13:21:53.415000,323.26,242.26,
-253.0,294.0,0.0,581.89,410.0,141.63,320.47,2015-04-02 13:21:54.420000,324.05,242.0,
-253.0,294.0,0.0,582.42,411.0,141.63,320.47,2015-04-02 13:21:55.520000,324.89,242.0,
-253.0,293.0,0.0,582.42,411.0,141.63,319.42,2015-04-02 13:21:56.544000,324.89,242.0,
-253.0,292.0,0.0,582.42,411.0,138.42,318.47,2015-04-02 13:21:57.549000,324.05,242.11,
-253.0,292.0,0.0,582.42,411.0,135.53,318.53,2015-04-02 13:21:58.814000,317.0,242.11,
-253.0,292.0,0.0,582.42,411.0,135.53,318.53,2015-04-02 13:21:59.824000,317.0,242.16,
-253.0,292.0,0.0,583.47,412.0,135.53,318.53,2015-04-02 13:22:00.829000,317.0,242.16,
-252.0,292.0,0.0,583.47,412.0,135.53,318.53,2015-04-02 13:22:02.025000,317.11,242.74,
-252.0,294.0,0.0,583.47,412.0,135.53,320.32,2015-04-02 13:22:03.031000,317.11,242.74,
-253.0,294.0,0.0,582.47,411.0,135.0,320.32,2015-04-02 13:22:04.036000,317.11,241.89,
-253.0,294.0,0.0,582.47,411.0,135.0,320.32,2015-04-02 13:22:05.156000,317.11,241.89,
-252.0,293.0,0.0,582.47,411.0,135.0,319.58,2015-04-02 13:22:06.162000,317.11,242.89,
-252.0,293.0,0.0,582.47,411.0,138.32,319.58,2015-04-02 13:22:07.168000,318.0,242.68,
-252.0,293.0,0.0,582.74,411.0,138.32,319.58,2015-04-02 13:22:08.239000,318.0,242.68,
-252.0,293.0,0.0,584.42,413.0,138.32,319.74,2015-04-02 13:22:09.248000,318.0,242.89,
-252.0,294.0,0.0,584.42,413.0,138.32,320.79,2015-04-02 13:22:10.253000,320.0,242.68,
-252.0,294.0,0.0,584.63,413.0,138.32,320.79,2015-04-02 13:22:11.297000,320.0,242.68,
-252.0,294.0,0.0,584.63,413.0,136.89,320.79,2015-04-02 13:22:12.303000,319.37,243.0,
-252.0,296.0,0.0,584.63,413.0,136.89,322.58,2015-04-02 13:22:13.307000,319.37,243.0,
-252.0,296.0,0.0,582.58,411.0,137.63,322.58,2015-04-02 13:22:14.377000,319.37,243.0,
-252.0,296.0,0.0,582.58,411.0,137.26,322.53,2015-04-02 13:22:15.383000,316.47,243.0,
-252.0,296.0,0.0,582.58,411.0,137.26,322.53,2015-04-02 13:22:16.388000,316.47,242.58,
-252.0,296.0,0.0,582.89,411.0,137.63,322.53,2015-04-02 13:22:17.532000,316.47,242.58,
-252.0,296.0,0.0,582.89,411.0,137.63,322.53,2015-04-02 13:22:18.539000,320.63,242.84,
-253.0,294.0,0.0,582.89,411.0,137.26,320.58,2015-04-02 13:22:19.543000,320.63,242.32,
-253.0,294.0,0.0,582.95,411.0,136.68,320.58,2015-04-02 13:22:20.594000,320.63,242.32,
-252.0,294.0,0.0,582.95,411.0,136.68,320.58,2015-04-02 13:22:21.600000,320.63,242.84,
-252.0,293.0,0.0,582.95,411.0,135.26,319.74,2015-04-02 13:22:22.605000,317.21,242.84,
-252.0,293.0,0.0,582.95,411.0,135.26,319.58,2015-04-02 13:22:23.669000,317.21,242.95,
-252.0,293.0,0.0,582.95,411.0,135.26,319.58,2015-04-02 13:22:24.675000,317.21,243.26,
-252.0,292.0,0.0,581.11,410.0,135.26,319.0,2015-04-02 13:22:25.681000,317.21,243.26,
-252.0,292.0,0.0,581.11,410.0,135.26,319.0,2015-04-02 13:22:27,317.21,242.95,
-252.0,292.0,0.0,581.11,410.0,136.58,318.37,2015-04-02 13:22:28.006000,317.42,242.74,
-253.0,292.0,0.0,583.0,412.0,135.53,319.0,2015-04-02 13:22:29.011000,317.42,241.89,
-253.0,292.0,0.0,583.0,412.0,135.53,319.0,2015-04-02 13:22:30.054000,318.05,241.89,
-253.0,293.0,0.0,583.0,412.0,135.53,319.84,2015-04-02 13:22:31.090000,318.05,241.79,
-252.0,293.0,0.0,582.58,411.0,135.21,319.84,2015-04-02 13:22:32.094000,318.05,242.68,
-253.0,294.0,0.0,582.58,411.0,135.21,320.89,2015-04-02 13:22:33.125000,318.05,242.26,
-252.0,294.0,0.0,582.58,411.0,135.21,320.89,2015-04-02 13:22:34.143000,319.0,242.63,
-252.0,294.0,0.0,582.58,411.0,135.21,320.26,2015-04-02 13:22:35.149000,319.0,242.63,
-252.0,294.0,0.0,584.11,413.0,135.0,320.26,2015-04-02 13:22:36.261000,320.68,242.63,
-253.0,294.0,0.0,584.11,413.0,134.95,320.42,2015-04-02 13:22:37.267000,320.68,242.47,
-252.0,294.0,0.0,583.47,412.0,134.95,320.26,2015-04-02 13:22:38.271000,320.68,242.63,
-251.0,292.0,0.0,583.47,412.0,134.95,318.89,2015-04-02 13:22:39.382000,320.68,244.21,
-252.0,293.0,0.0,583.47,412.0,135.95,319.74,2015-04-02 13:22:40.405000,320.68,242.95,
-252.0,293.0,0.0,583.05,412.0,135.95,319.74,2015-04-02 13:22:41.410000,320.0,242.95,
-252.0,293.0,0.0,583.05,412.0,135.95,319.74,2015-04-02 13:22:42.434000,320.0,242.95,
-252.0,293.0,0.0,582.37,411.0,135.95,319.74,2015-04-02 13:22:43.456000,317.89,242.68,
-252.0,293.0,0.0,582.37,411.0,135.95,319.74,2015-04-02 13:22:44.461000,317.58,242.53,
-252.0,293.0,0.0,582.37,411.0,136.63,319.74,2015-04-02 13:22:45.572000,317.58,242.53,
-252.0,293.0,0.0,582.37,411.0,136.63,319.74,2015-04-02 13:22:46.578000,317.58,242.68,
-252.0,293.0,0.0,582.37,411.0,136.63,319.74,2015-04-02 13:22:47.583000,317.58,243.42,
-252.0,294.0,0.0,582.63,411.0,134.37,320.58,2015-04-02 13:22:48.703000,317.58,243.42,
-251.0,294.0,0.0,582.63,411.0,134.37,320.58,2015-04-02 13:22:49.709000,317.79,244.53,
-251.0,294.0,0.0,582.63,411.0,134.37,320.58,2015-04-02 13:22:50.715000,317.79,244.53,
-252.0,295.0,0.0,583.42,412.0,136.89,321.42,2015-04-02 13:22:52.079000,317.79,242.79,
-252.0,295.0,0.0,583.42,412.0,136.89,321.58,2015-04-02 13:22:53.087000,318.63,242.79,
-252.0,295.0,0.0,583.42,412.0,136.89,321.58,2015-04-02 13:22:54.092000,318.63,242.79,
-252.0,295.0,0.0,581.21,410.0,135.16,321.58,2015-04-02 13:22:55.129000,318.63,242.58,
-253.0,295.0,0.0,581.21,410.0,135.16,321.58,2015-04-02 13:22:56.135000,318.63,242.37,
-253.0,293.0,0.0,581.21,410.0,135.16,319.53,2015-04-02 13:22:57.141000,318.63,242.32,
-253.0,293.0,0.0,583.21,412.0,136.37,319.32,2015-04-02 13:22:58.177000,319.63,242.32,
-253.0,293.0,0.0,583.21,412.0,136.37,319.32,2015-04-02 13:22:59.189000,319.63,242.32,
-253.0,293.0,0.0,583.21,412.0,136.37,319.32,2015-04-02 13:23:00.193000,319.63,242.26,
-253.0,293.0,0.0,580.58,409.0,135.21,319.32,2015-04-02 13:23:01.275000,316.47,242.32,
-253.0,293.0,0.0,580.58,409.0,135.21,319.32,2015-04-02 13:23:02.281000,315.95,242.26,
-253.0,293.0,0.0,580.58,409.0,132.47,319.16,2015-04-02 13:23:03.286000,314.58,242.26,
-253.0,293.0,0.0,582.89,411.0,133.84,319.16,2015-04-02 13:23:04.460000,314.58,242.37,
-253.0,294.0,0.0,582.89,411.0,134.47,320.63,2015-04-02 13:23:05.465000,315.95,242.47,
-253.0,294.0,0.0,582.89,411.0,133.84,320.26,2015-04-02 13:23:06.471000,315.95,242.37,
-253.0,294.0,0.0,582.58,411.0,133.16,320.63,2015-04-02 13:23:07.527000,312.37,242.37,
-253.0,294.0,0.0,582.58,411.0,133.84,320.63,2015-04-02 13:23:08.532000,318.37,242.05,
-253.0,294.0,0.0,582.58,411.0,134.47,320.26,2015-04-02 13:23:09.538000,318.37,242.05,
-253.0,294.0,0.0,583.11,412.0,136.84,320.26,2015-04-02 13:23:10.584000,318.37,242.05,
-253.0,294.0,0.0,583.11,412.0,136.84,320.37,2015-04-02 13:23:11.589000,319.37,242.21,
-253.0,294.0,0.0,583.11,412.0,136.84,320.37,2015-04-02 13:23:12.593000,319.37,242.37,
-253.0,294.0,0.0,583.11,412.0,136.84,320.95,2015-04-02 13:23:13.651000,319.37,242.37,
-253.0,294.0,0.0,583.11,412.0,136.84,320.95,2015-04-02 13:23:14.656000,319.37,242.37,
-252.0,294.0,0.0,583.47,412.0,135.68,320.95,2015-04-02 13:23:15.660000,319.37,242.74,
-252.0,294.0,0.0,583.47,412.0,137.42,320.95,2015-04-02 13:23:16.702000,320.68,242.74,
-253.0,294.0,0.0,583.47,412.0,137.42,320.79,2015-04-02 13:23:17.710000,320.68,241.95,
-252.0,293.0,0.0,582.05,411.0,135.68,319.84,2015-04-02 13:23:18.716000,320.68,243.11,
-253.0,293.0,0.0,582.05,411.0,135.68,319.84,2015-04-02 13:23:19.770000,319.32,242.11,
-253.0,293.0,0.0,582.05,411.0,138.58,319.84,2015-04-02 13:23:20.778000,319.32,242.11,
-252.0,293.0,0.0,582.05,411.0,135.53,319.84,2015-04-02 13:23:21.783000,318.63,243.11,
-252.0,293.0,0.0,582.05,411.0,135.63,319.84,2015-04-02 13:23:22.852000,318.63,243.11,
-253.0,293.0,0.0,581.05,410.0,135.63,319.89,2015-04-02 13:23:23.858000,318.63,242.37,
-253.0,293.0,0.0,581.05,410.0,135.63,319.89,2015-04-02 13:23:24.864000,318.0,242.37,
-253.0,293.0,0.0,581.05,410.0,135.63,319.89,2015-04-02 13:23:25.951000,318.0,242.37,
-253.0,293.0,0.0,584.0,412.0,138.0,319.89,2015-04-02 13:23:26.958000,318.0,242.16,
-253.0,297.0,0.0,584.0,412.0,138.53,323.53,2015-04-02 13:23:27.964000,323.0,242.16,
-253.0,293.0,0.0,584.0,412.0,138.53,320.0,2015-04-02 13:23:29.082000,323.0,242.26,
-253.0,295.0,0.0,583.32,412.0,138.53,321.26,2015-04-02 13:23:30.088000,323.0,242.26,
-253.0,295.0,0.0,583.32,412.0,137.21,321.26,2015-04-02 13:23:31.094000,318.37,242.26,
-252.0,294.0,0.0,583.11,412.0,137.21,320.89,2015-04-02 13:23:32.256000,318.37,242.84,
-253.0,294.0,0.0,583.11,412.0,136.84,320.89,2015-04-02 13:23:33.262000,317.63,242.42,
-253.0,294.0,0.0,583.11,412.0,136.84,320.89,2015-04-02 13:23:34.268000,317.0,242.47,
-253.0,294.0,0.0,583.11,412.0,136.26,320.89,2015-04-02 13:23:35.317000,315.0,242.47,
-253.0,294.0,0.0,581.53,410.0,136.26,320.74,2015-04-02 13:23:36.323000,314.63,242.42,
-253.0,294.0,0.0,581.53,410.0,136.26,320.74,2015-04-02 13:23:37.328000,314.63,242.42,
-253.0,294.0,0.0,581.53,410.0,137.16,320.11,2015-04-02 13:23:38.389000,315.0,242.47,
-253.0,292.0,0.0,583.47,412.0,138.37,318.47,2015-04-02 13:23:39.399000,319.0,242.47,
-253.0,292.0,0.0,583.47,412.0,138.37,318.47,2015-04-02 13:23:40.404000,319.37,242.47,
